ID,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
8096,TRANSFER,19981.93,C1109088892,14014.53,-5967.4,C1577420620,18661.62,38643.55,0,0
8097,TRANSFER,7264.76,C1311217224,16536.34,9271.58,M1769729879,20396.16,27660.92,0,0
8098,TRANSFER,19786.56,C989466446,48516.72,28730.16,C1013700132,4041.16,23827.72,0,0
8099,TRANSFER,7745.2,C1195042071,30750.63,23005.43,M1434934951,19363.01,27108.21,0,0
8100,TRANSFER,13409.28,C1492875057,34835.11,21425.83,M333793193,13491.33,26900.61,0,0
8101,TRANSFER,1298.91,C1760219993,28380.32,27081.41,C1360767589,24747.1,26046.01,0,0
8102,TRANSFER,5677.12,C1835962044,33504.88,27827.76,C1560056122,28339.37,34016.49,0,0
8103,TRANSFER,19901.78,C555547179,31293.53,11391.75,M1546403752,5699,25600.78,0,0
8104,TRANSFER,4982.99,C2082351661,47389.89,42406.9,C1810132623,20960.54,25943.53,0,0
8105,TRANSFER,14314.85,C536130391,33531.1,19216.25,M569054325,2831.74,17146.59,0,0
8106,TRANSFER,15918.86,C201677908,43271.79,27352.93,C451111351,23133.61,39052.47,0,0
8107,TRANSFER,4933.78,C355030274,28787.37,23853.59,C1880332929,22375.95,27309.73,0,0
8108,TRANSFER,1504.48,C34241760,27596.41,26091.93,M1323829908,8146.93,9651.41,0,0
8109,TRANSFER,16659.35,C2135930019,35439.42,18780.07,C1504217374,3677.7,20337.05,0,0
8110,TRANSFER,2965.55,C1797642023,44903.19,41937.64,C182468868,18227.58,21193.13,0,0
8111,TRANSFER,1186.78,C256379382,31616.34,30429.56,C325981439,28081.66,29268.44,0,0
8112,TRANSFER,1186.78,C2096565692,31616.34,30429.56,M1097542574,28081.66,29268.44,0,0
8113,TRANSFER,16995.73,C611289995,6763.48,-10232.25,M663466110,17214.46,34210.19,0,0
8114,TRANSFER,3907.75,C1660325375,40962.06,37054.31,M251664534,22017.09,25924.84,0,0
8115,TRANSFER,1616.38,C1813769162,47638.11,46021.73,C1249547869,9323.6,10939.98,0,0
8116,TRANSFER,13536.48,C977160959,33589.17,20052.69,C248609774,20783.84,34320.32,0,0
8117,TRANSFER,19981.93,C344804384,14014.53,-5967.4,C806302731,18661.62,38643.55,0,0
8118,TRANSFER,18526.82,C2025652936,28084.32,9557.5,C1662235713,10910.73,29437.55,0,0
8119,TRANSFER,4465.68,C893640573,43633.75,39168.07,M2085886997,29858.61,34324.29,0,0
8120,TRANSFER,9790.73,C1574873161,11303.98,1513.25,M1591916281,26170.43,35961.16,0,0
8121,TRANSFER,16760.49,C1502277139,43750.76,26990.27,M1957752919,3991.37,20751.86,0,0
8122,TRANSFER,15239.79,C233325119,8574.02,-6665.77,M1645242191,20620.82,35860.61,0,0
8123,TRANSFER,8942.73,C1224449,31180.81,22238.08,C698636661,26770.23,35712.96,0,0
8124,TRANSFER,17996.31,C1172907676,49540.62,31544.31,M462506563,25572.39,43568.7,0,0
8125,TRANSFER,15292.67,C201754532,31619.84,16327.17,C620532131,13122.76,28415.43,0,0
8126,TRANSFER,1746.13,C1366793726,42909.59,41163.46,M911245823,7527.39,9273.52,0,0
8127,TRANSFER,17818.32,C1591838336,39619.53,21801.21,C1619489362,25570.71,43389.03,0,0
8128,TRANSFER,8121.83,C1420499711,41884.8,33762.97,C51626955,7532.15,15653.98,0,0
8129,TRANSFER,3646.27,C1155769010,22435.43,18789.16,C557041912,20981.37,24627.64,0,0
8130,TRANSFER,8546.12,C1206118969,28426.97,19880.85,C172409641,25781.42,34327.54,0,0
8131,TRANSFER,12758.3,C864622150,45376.11,32617.81,C41792607,6890.72,19649.02,0,0
8132,TRANSFER,1505.36,C2096034802,35876.57,34371.21,C106823652,27853.28,29358.64,0,0
8133,TRANSFER,1003.8,C1053632127,45180.33,44176.53,M1493158871,29382.32,30386.12,0,0
8134,TRANSFER,1382.46,C1562821206,12838.89,11456.43,M335663575,26017.48,27399.94,0,0
8135,TRANSFER,4471.87,C1813769162,17023.62,12551.75,C1249547869,17405.89,21877.76,0,0
8136,TRANSFER,6977.35,C1630244960,14618.1,7640.75,M734462904,5134.63,12111.98,0,0
8137,TRANSFER,19786.56,C1172907676,48516.72,28730.16,M462506563,4041.16,23827.72,0,0
8138,TRANSFER,3672.36,C1735554279,18189.86,14517.5,C12793273,23616.07,27288.43,0,0
8139,TRANSFER,6299.65,C864622150,8864.39,2564.74,C41792607,29118.31,35417.96,0,0
8140,TRANSFER,15344.44,C368284923,35907.26,20562.82,C575389119,26673.79,42018.23,0,0
8141,TRANSFER,17370.82,C89158021,31326.48,13955.66,C1320082711,5962.87,23333.69,0,0
8142,TRANSFER,6132.74,C156037287,20308.11,14175.37,C221674877,12620.38,18753.12,0,0
8143,TRANSFER,14289.04,C102617052,26894.4,12605.36,C760675871,12976.39,27265.43,0,0
8144,TRANSFER,14289.04,C1551445405,26894.4,12605.36,M963457879,12976.39,27265.43,0,0
8145,TRANSFER,12459.85,C693427358,17256.77,4796.92,C1101441872,5913.31,18373.16,0,0
8146,TRANSFER,19215.04,C855700733,24633.56,5418.52,C392292416,9994.38,29209.42,0,0
8147,TRANSFER,12245.98,C1228984445,23472.84,11226.86,C677321856,18228.29,30474.27,0,0
8148,TRANSFER,5338.68,C482733428,14767.1,9428.42,M997387092,738.53,6077.21,0,0
8149,TRANSFER,13722.88,C2101686389,47746.03,34023.15,C612008977,25814.83,39537.71,0,0
8150,TRANSFER,13674.49,C756046909,49359.03,35684.54,C1151964959,17444.3,31118.79,0,0
8151,TRANSFER,9670.4,C650551370,41444.23,31773.83,M477482891,6299.15,15969.55,0,0
8152,TRANSFER,13183.6,C2082351661,46603.04,33419.44,C1810132623,17878.76,31062.36,0,0
8153,TRANSFER,1368,C786114805,34697.26,33329.26,C1666314150,29566.25,30934.25,0,0
8154,TRANSFER,2280.03,C172809859,34368.57,32088.54,C791710001,19455.59,21735.62,0,0
8155,TRANSFER,19774.65,C386588942,44546.32,24771.67,M1819959622,514.19,20288.84,0,0
8156,TRANSFER,15413.4,C1688782916,10965.89,-4447.51,M1064154107,27074.84,42488.24,0,0
8157,TRANSFER,5418.29,C1458736720,38098.72,32680.43,C573979522,15913.05,21331.34,0,0
8158,TRANSFER,1669.05,C191568263,27991.84,26322.79,M1799635803,8654.29,10323.34,0,0
8159,TRANSFER,1573.64,C585803886,6816.3,5242.66,M1444642131,11437.1,13010.74,0,0
8160,TRANSFER,4049.51,C1985938863,48509.65,44460.14,C1291286504,1206.08,5255.59,0,0
8161,TRANSFER,2436.2,C2088147941,39661.43,37225.23,M1065982193,24541.85,26978.05,0,0
8162,TRANSFER,1297.86,C2029372696,31404.53,30106.67,C1971489295,20100.44,21398.3,0,0
8163,TRANSFER,18763.84,C1800649922,6890.63,-11873.21,C824009085,22822.91,41586.75,0,0
8164,TRANSFER,16198.24,C1016633682,33415.24,17217,M2018220300,24611.11,40809.35,0,0
8165,TRANSFER,19215.04,C1006546317,24633.56,5418.52,M1469692066,9994.38,29209.42,0,0
8166,TRANSFER,3672.36,C1023505879,18189.86,14517.5,C847761155,23616.07,27288.43,0,0
8167,TRANSFER,15621.09,C1313837590,49342.31,33721.22,M1271906351,9888.16,25509.25,0,0
8168,TRANSFER,8057.68,C975033189,46938.51,38880.83,M962287291,13528.23,21585.91,0,0
8169,TRANSFER,5679.95,C1088417975,33428.86,27748.91,C401424608,14328.5,20008.45,0,0
8170,TRANSFER,1107.03,C1020461364,22677.75,21570.72,C2144015041,10816.81,11923.84,0,0
8171,TRANSFER,1746.13,C515973302,42909.59,41163.46,C170071280,7527.39,9273.52,0,0
8172,TRANSFER,14607.92,C1712352289,5213.82,-9394.1,M1534046323,22184.25,36792.17,0,0
8173,TRANSFER,12419.86,C1807115415,6199.43,-6220.43,C1504420803,28266.97,40686.83,0,0
8174,TRANSFER,5377.93,C570509472,47911.57,42533.64,C2131465140,7683.73,13061.66,0,0
8175,TRANSFER,16958.65,C1057507014,47759.51,30800.86,C1590550415,8680.24,25638.89,0,0
8176,TRANSFER,18301.6,C677947523,37082.56,18780.96,M1678793186,13181.43,31483.03,0,0
8177,TRANSFER,1217.68,C1982379933,46216.74,44999.06,C924237476,24151.12,25368.8,0,0
8178,TRANSFER,6048.55,C788905599,20572.23,14523.68,M1678709153,4683.31,10731.86,0,0
8179,TRANSFER,15835.21,C376683715,34751.79,18916.58,M792434469,25154.11,40989.32,0,0
8180,TRANSFER,5445.41,C2092709730,18653.84,13208.43,C1749186397,20264.75,25710.16,0,0
8181,TRANSFER,15302.56,C83665971,8270.65,-7031.91,C955610633,27610.12,42912.68,0,0
8182,TRANSFER,6815.87,C272584437,22005.8,15189.93,M1522486177,169.08,6984.95,0,0
8183,TRANSFER,15257.11,C279248668,32339.55,17082.44,C670244241,16398.36,31655.47,0,0
8184,TRANSFER,1605.27,C200404000,26359.28,24754.01,M1894758168,15120.04,16725.31,0,0
8185,TRANSFER,7770.73,C1371320447,27380.13,19609.4,M1738236287,22357.77,30128.5,0,0
8186,TRANSFER,10038.01,C970161576,30500.16,20462.15,M89432819,12691.69,22729.7,0,0
8187,TRANSFER,18526.82,C158801009,28084.32,9557.5,C382431057,10910.73,29437.55,0,0
8188,TRANSFER,19215.04,C1018562129,24633.56,5418.52,M587743135,9994.38,29209.42,0,0
8189,TRANSFER,11834.32,C1839206329,46782.19,34947.87,C998351292,28825.08,40659.4,0,0
8190,TRANSFER,3752.85,C1759411207,36575.6,32822.75,M25064932,13267.66,17020.51,0,0
8191,TRANSFER,8461.63,C1419332030,17166.64,8705.01,C665576141,4489.78,12951.41,0,0
8192,TRANSFER,16757.97,C285551262,40062.97,23305,M397444915,20826.21,37584.18,0,0
8193,TRANSFER,3178.64,C1016856028,40599.75,37421.11,M446445803,29677.41,32856.05,0,0
8194,TRANSFER,14823.11,C1506415144,49461.31,34638.2,C1503386238,5639.47,20462.58,0,0
8195,TRANSFER,6312.66,C525021437,28453.09,22140.43,M501248801,19443.7,25756.36,0,0
8196,TRANSFER,17550.15,C695601068,29719.97,12169.82,M490805574,3421.19,20971.34,0,0
8197,TRANSFER,4283.22,C2101527076,38481.35,34198.13,C1007251739,17334.02,21617.24,0,0
8198,TRANSFER,2457.34,C1844941220,14632.28,12174.94,C1191544932,18261.12,20718.46,0,0
8199,TRANSFER,10656.44,C1393828949,24046.95,13390.51,C357863579,9719.26,20375.7,0,0
8200,TRANSFER,19311.34,C2065711775,7048.82,-12262.52,C264575974,12084.02,31395.36,0,0
8201,TRANSFER,12788.69,C1388441661,27971.16,15182.47,C1570256460,19111.77,31900.46,0,0
8202,TRANSFER,15344.44,C1060703587,35907.26,20562.82,C757108857,26673.79,42018.23,0,0
8203,TRANSFER,6815.87,C1841873002,22005.8,15189.93,M1543449795,169.08,6984.95,0,0
8204,TRANSFER,13058.33,C2069500590,36044.61,22986.28,C2083562754,4820.2,17878.53,0,0
8205,TRANSFER,16891.16,C1028135144,35059.14,18167.98,M650520717,15976.02,32867.18,0,0
8206,TRANSFER,3100.96,C2029372696,20606.29,17505.33,C1971489295,27826.07,30927.03,0,0
8207,TRANSFER,11834.32,C1198197478,46782.19,34947.87,C453211571,28825.08,40659.4,0,0
8208,TRANSFER,18694.6,C285551262,41380.53,22685.93,M397444915,9576.75,28271.35,0,0
8209,TRANSFER,17972.29,C896138248,25849.86,7877.57,M548482954,21318.38,39290.67,0,0
8210,TRANSFER,15292.67,C158801009,31619.84,16327.17,C382431057,13122.76,28415.43,0,0
8211,TRANSFER,18722.64,C332365138,40235.22,21512.58,C392292416,1091.83,19814.47,0,0
8212,TRANSFER,19981.93,C1049605579,14014.53,-5967.4,M1472428747,18661.62,38643.55,0,0
8213,TRANSFER,7054.57,C77163673,33948.86,26894.29,C644345897,10278.04,17332.61,0,0
8214,TRANSFER,2467.58,C183742683,38783.29,36315.71,M1455504000,3012.02,5479.6,0,0
8215,TRANSFER,3063.59,C102617052,11310.74,8247.15,C760675871,5843.05,8906.64,0,0
8216,TRANSFER,7184.82,C599362238,47692.15,40507.33,M1605581063,17639.78,24824.6,0,0
8217,TRANSFER,16736.09,C1390969620,33540.32,16804.23,M393204555,3106.94,19843.03,0,0
8218,TRANSFER,14509.18,C1060549703,32420.63,17911.45,M1682157864,5261.12,19770.3,0,0
8219,TRANSFER,3786.98,C896138248,32320.96,28533.98,M548482954,11993.92,15780.9,0,0
8220,TRANSFER,5919.36,C1516300662,47855.53,41936.17,C202149782,22979.78,28899.14,0,0
8221,TRANSFER,14823.11,C1761756714,49461.31,34638.2,C1908560335,5639.47,20462.58,0,0
8222,TRANSFER,10248.3,C396918327,23675.98,13427.68,C1590550415,10154.32,20402.62,0,0
8223,TRANSFER,1337.45,C340928160,48861.36,47523.91,C1310472850,17870.95,19208.4,0,0
8224,TRANSFER,9453.36,C2083921486,26846.22,17392.86,C921733929,16281.25,25734.61,0,0
8225,TRANSFER,8057.68,C1442405932,46938.51,38880.83,C1284149862,13528.23,21585.91,0,0
8226,TRANSFER,17996.31,C1544614339,49540.62,31544.31,C1297685781,25572.39,43568.7,0,0
8227,TRANSFER,1107.03,C247113419,22677.75,21570.72,M151442075,10816.81,11923.84,0,0
8228,TRANSFER,3264.39,C200404000,11934.99,8670.6,M1894758168,12166.26,15430.65,0,0
8229,TRANSFER,2280.03,C247113419,34368.57,32088.54,M151442075,19455.59,21735.62,0,0
8230,TRANSFER,1977.38,C1172907676,6940.91,4963.53,M462506563,3180.62,5158,0,0
8231,TRANSFER,18520.71,C1280641161,7858.71,-10662,C1435804085,28194.07,46714.78,0,0
8232,TRANSFER,16198.24,C1544078442,33415.24,17217,M1291367132,24611.11,40809.35,0,0
8233,TRANSFER,14366.14,C1727822363,38773.74,24407.6,C1173662257,23039.44,37405.58,0,0
8234,TRANSFER,10248.3,C1864233373,23675.98,13427.68,M969850329,10154.32,20402.62,0,0
8235,TRANSFER,8877.11,C1338079406,38665.08,29787.97,C715819458,29487.28,38364.39,0,0
8236,TRANSFER,19276.36,C1446001495,26027.59,6751.23,C1023714065,10329.06,29605.42,0,0
8237,TRANSFER,17489.43,C89158021,24036.09,6546.66,C1320082711,13051.03,30540.46,0,0
8238,TRANSFER,18526.82,C858959216,28084.32,9557.5,C864078397,10910.73,29437.55,0,0
8239,TRANSFER,2457.34,C2073601712,14632.28,12174.94,C2052866152,18261.12,20718.46,0,0
8240,TRANSFER,15130.11,C1629479520,8646.43,-6483.68,C18928637,13824.97,28955.08,0,0
8241,TRANSFER,3911.24,C691705778,25998.92,22087.68,C2073791055,18834.76,22746,0,0
8242,TRANSFER,16757.97,C1564537628,40062.97,23305,C1991252420,20826.21,37584.18,0,0
8243,TRANSFER,13183.6,C655162083,46603.04,33419.44,C936053020,17878.76,31062.36,0,0
8244,TRANSFER,2172.21,C2122397672,28552.98,26380.77,C21069748,21236.81,23409.02,0,0
8245,TRANSFER,11172.88,C540962910,31743.03,20570.15,C2127862399,28793.27,39966.15,0,0
8246,TRANSFER,2838.09,C2126545173,31343.37,28505.28,C573200870,9415.73,12253.82,0,0
8247,TRANSFER,14509.18,C832100368,32420.63,17911.45,M1689223847,5261.12,19770.3,0,0
8248,TRANSFER,12716.61,C1735554279,9690.6,-3026.01,C12793273,5415.03,18131.64,0,0
8249,TRANSFER,2457.34,C930404398,14632.28,12174.94,C1407589372,18261.12,20718.46,0,0
8250,TRANSFER,11521.76,C277626012,22254.73,10732.97,C697852720,29589.84,41111.6,0,0
8251,TRANSFER,3646.27,C1410844761,22435.43,18789.16,C697452681,20981.37,24627.64,0,0
8252,TRANSFER,3017.75,C1761217448,30756.68,27738.93,M1817789863,23434.04,26451.79,0,0
8253,TRANSFER,3163.35,C619478632,6174.37,3011.02,M1886245345,29856.54,33019.89,0,0
8254,TRANSFER,19650.22,C1938531779,6544.02,-13106.2,C2048578791,26977.84,46628.06,0,0
8255,TRANSFER,14799.2,C1317375498,23973.49,9174.29,C665576141,12703.87,27503.07,0,0
8256,TRANSFER,9670.4,C1071848557,41444.23,31773.83,C1573526608,6299.15,15969.55,0,0
8257,TRANSFER,16659.97,C1908712874,7553.31,-9106.66,C410825770,7084.44,23744.41,0,0
8258,TRANSFER,14908.89,C132039923,41134.39,26225.5,M1560409847,5115.29,20024.18,0,0
8259,TRANSFER,19675.51,C1620529408,11468.38,-8207.13,C1688019098,18788.12,38463.63,0,0
8260,TRANSFER,15309.49,C796732411,11713.65,-3595.84,C802982068,3887.94,19197.43,0,0
8261,TRANSFER,7577.93,C965964211,13176.86,5598.93,C1945802665,107.24,7685.17,0,0
8262,TRANSFER,16326.9,C1145391264,49484.9,33158,M929482343,26993.33,43320.23,0,0
8263,TRANSFER,2125.69,C1053632127,45677.33,43551.64,M1493158871,8967.34,11093.03,0,0
8264,TRANSFER,11866.77,C63395132,29021.91,17155.14,C1856036778,14513.76,26380.53,0,0
8265,TRANSFER,7209.36,C1499825229,45747.78,38538.42,C2100440237,17021.07,24230.43,0,0
8266,TRANSFER,1087.63,C436661284,29567.83,28480.2,C522173599,14082.91,15170.54,0,0
8267,TRANSFER,3837.13,C1368766140,28543.75,24706.62,C214774813,25649.94,29487.07,0,0
8268,TRANSFER,4928.41,C1191664108,36167.96,31239.55,C1505755152,22708,27636.41,0,0
8269,TRANSFER,19237.65,C1074769563,27514.7,8277.05,C17820769,7803.84,27041.49,0,0
8270,TRANSFER,19650.22,C1454717953,6544.02,-13106.2,C1052117080,26977.84,46628.06,0,0
8271,TRANSFER,8057.68,C1022581419,46938.51,38880.83,C221195931,13528.23,21585.91,0,0
8272,TRANSFER,3163.35,C135532863,6174.37,3011.02,C345603257,29856.54,33019.89,0,0
8273,TRANSFER,1106.88,C1984954272,26491.05,25384.17,C124540047,6675.92,7782.8,0,0
8274,TRANSFER,14814.73,C1646061859,48217.68,33402.95,C1349897882,8231.59,23046.32,0,0
8275,TRANSFER,15835.21,C442666727,34751.79,18916.58,M959890154,25154.11,40989.32,0,0
8276,TRANSFER,17948.07,C79290250,37839.39,19891.32,C1076835071,1317.08,19265.15,0,0
8277,TRANSFER,3264.39,C7162498,11934.99,8670.6,C945327594,12166.26,15430.65,0,0
8278,TRANSFER,18799.65,C1280961742,25406.99,6607.34,C1584679094,6438.34,25237.99,0,0
8279,TRANSFER,19337.14,C2075568954,31450.73,12113.59,M2145896000,7277.91,26615.05,0,0
8280,TRANSFER,11366.84,C1023505879,29974.58,18607.74,C847761155,5578.12,16944.96,0,0
8281,TRANSFER,12683.99,C1430337757,18373.59,5689.6,C1226446944,10350.43,23034.42,0,0
8282,TRANSFER,2353.92,C2101527076,26269.32,23915.4,C1007251739,9528.02,11881.94,0,0
8283,TRANSFER,9563.06,C758572926,5292.11,-4270.95,C476402209,20200.59,29763.65,0,0
8284,TRANSFER,6573.78,C1034302576,40775.15,34201.37,C1120664493,4227.79,10801.57,0,0
8285,TRANSFER,12196.49,C1087133093,22903.41,10706.92,C1855553543,23957.73,36154.22,0,0
8286,TRANSFER,12606.26,C294658299,40487.54,27881.28,M1033856359,7763.36,20369.62,0,0
8287,TRANSFER,19774.65,C243575009,44546.32,24771.67,M777341499,514.19,20288.84,0,0
8288,TRANSFER,17046.12,C345962687,11989.72,-5056.4,C1789550256,18382.24,35428.36,0,0
8289,TRANSFER,12447.54,C635611994,31559.66,19112.12,M904253669,14375.06,26822.6,0,0
8290,TRANSFER,6048.55,C1365764378,20572.23,14523.68,M90049072,4683.31,10731.86,0,0
8291,TRANSFER,12402.45,C777407608,14879.62,2477.17,C1790657739,4893.28,17295.73,0,0
8292,TRANSFER,4047.23,C1261044180,37426.36,33379.13,C401424608,28521.71,32568.94,0,0
8293,TRANSFER,9750.08,C335436727,40813.51,31063.43,C667346055,13205.07,22955.15,0,0
8294,TRANSFER,11462.14,C76906384,47323.26,35861.12,C1962165946,9472.97,20935.11,0,0
8295,TRANSFER,16260.41,C592417933,10504.23,-5756.18,M859098251,19067,35327.41,0,0
8296,TRANSFER,19215.44,C2138848861,26455.19,7239.75,C1044117371,14825.3,34040.74,0,0
8297,TRANSFER,14823.11,C1527152775,49461.31,34638.2,C747464370,5639.47,20462.58,0,0
8298,TRANSFER,15759.98,C1512085123,11366.05,-4393.93,C955097010,10513.64,26273.62,0,0
8299,TRANSFER,16639.61,C1312845551,47010.46,30370.85,M1324963301,27620.29,44259.9,0,0
8300,TRANSFER,11866.77,C1236761020,29021.91,17155.14,C1301616657,14513.76,26380.53,0,0
8301,TRANSFER,17489.43,C281118486,24036.09,6546.66,M966076609,13051.03,30540.46,0,0
8302,TRANSFER,1730.31,C669391550,12747.8,11017.49,C264575974,3693.93,5424.24,0,0
8303,TRANSFER,10356.1,C849581522,24511.41,14155.31,C1335946878,4271.22,14627.32,0,0
8304,TRANSFER,4471.87,C635591614,17023.62,12551.75,C229707080,17405.89,21877.76,0,0
8305,TRANSFER,14043.21,C1069977505,46960.38,32917.17,C264575974,24496.73,38539.94,0,0
8306,TRANSFER,18301.6,C788790720,37082.56,18780.96,C1589547066,13181.43,31483.03,0,0
8307,TRANSFER,9670.4,C1810518740,41444.23,31773.83,M295180183,6299.15,15969.55,0,0
8308,TRANSFER,2974.96,C584349634,6033.25,3058.29,C1504109395,14349.98,17324.94,0,0
8309,TRANSFER,10656.44,C1962126716,24046.95,13390.51,C1742312978,9719.26,20375.7,0,0
8310,TRANSFER,6048.55,C628064884,20572.23,14523.68,M109069556,4683.31,10731.86,0,0
8311,TRANSFER,3560.13,C1974622245,25014.82,21454.69,C240650537,21769.25,25329.38,0,0
8312,TRANSFER,3560.13,C808504605,25014.82,21454.69,C40013162,21769.25,25329.38,0,0
8313,TRANSFER,12716.61,C562286042,9690.6,-3026.01,M1912727196,5415.03,18131.64,0,0
8314,TRANSFER,12239.26,C343161433,10974.43,-1264.83,M1315656981,28199.81,40439.07,0,0
8315,TRANSFER,2965.55,C749100260,44903.19,41937.64,C1688019098,18227.58,21193.13,0,0
8316,TRANSFER,13420.18,C52476984,8013.13,-5407.05,C1261031890,10006.24,23426.42,0,0
8317,TRANSFER,11521.76,C558393565,22254.73,10732.97,M21934637,29589.84,41111.6,0,0
8318,TRANSFER,12498.69,C305865684,42703.33,30204.64,C2140472407,5686.11,18184.8,0,0
8319,TRANSFER,6185.82,C529210364,42312.93,36127.11,M54616425,8526.39,14712.21,0,0
8320,TRANSFER,14667.89,C635611994,24220.89,9553,M904253669,21166.69,35834.58,0,0
8321,TRANSFER,5425.23,C1588880909,27855.76,22430.53,C1570256460,24903.59,30328.82,0,0
8322,TRANSFER,5425.23,C643419996,27855.76,22430.53,C970612443,24903.59,30328.82,0,0
8323,TRANSFER,15214.64,C1685051113,37703.18,22488.54,C449587089,24610.11,39824.75,0,0
8324,TRANSFER,16891.37,C552285545,48848.81,31957.44,C47249488,16136.84,33028.21,0,0
8325,TRANSFER,13549.07,C1190429229,31707.55,18158.48,C2104652067,5584.52,19133.59,0,0
8326,TRANSFER,5425.23,C553759818,27855.76,22430.53,C75457651,24903.59,30328.82,0,0
8327,TRANSFER,14289.04,C1108889615,26894.4,12605.36,M1275028674,12976.39,27265.43,0,0
8328,TRANSFER,1167.09,C552285545,17947.52,16780.43,C47249488,3676.45,4843.54,0,0
8329,TRANSFER,6690.04,C2103763750,17351.74,10661.7,M335107734,28241.91,34931.95,0,0
8330,TRANSFER,7856.49,C289711450,32150.88,24294.39,M1045567253,26288.41,34144.9,0,0
8331,TRANSFER,2974.96,C89509666,6033.25,3058.29,M1806880779,14349.98,17324.94,0,0
8332,TRANSFER,11834.32,C394488466,46782.19,34947.87,C575638324,28825.08,40659.4,0,0
8333,TRANSFER,3783.64,C244320722,38945.17,35161.53,C2020180625,22853.59,26637.23,0,0
8334,TRANSFER,3835.3,C1366019199,21022.35,17187.05,C1046102247,14334.3,18169.6,0,0
8335,TRANSFER,6768.71,C1779577196,46083.93,39315.22,M396463835,25825.24,32593.95,0,0
8336,TRANSFER,7337.72,C1450939065,29967.25,22629.53,C351394592,12493.01,19830.73,0,0
8337,TRANSFER,1186.78,C3565780,31616.34,30429.56,M473666452,28081.66,29268.44,0,0
8338,TRANSFER,11863.6,C1431556341,42128.74,30265.14,C1740000325,7173.25,19036.85,0,0
8339,TRANSFER,14367.42,C388678301,26500.75,12133.33,C1142840636,15757.99,30125.41,0,0
8340,TRANSFER,6151.48,C711197015,34840.75,28689.27,M1384454980,17178.7,23330.18,0,0
8341,TRANSFER,5437.95,C2094229362,43851.09,38413.14,C1639123409,2822.14,8260.09,0,0
8342,TRANSFER,13988.15,C1590762590,26772.16,12784.01,M906143800,24487.7,38475.85,0,0
8343,TRANSFER,15802.71,C1888924788,31076.87,15274.16,M1041547629,28276.42,44079.13,0,0
8344,TRANSFER,3896.7,C267169201,40937.34,37040.64,C241495818,13516.99,17413.69,0,0
8345,TRANSFER,7264.76,C1839206329,16536.34,9271.58,C998351292,20396.16,27660.92,0,0
8346,TRANSFER,12434.61,C1761816503,41881.65,29447.04,C723981114,13371.61,25806.22,0,0
8347,TRANSFER,6048.55,C1277788284,20572.23,14523.68,C1977421716,4683.31,10731.86,0,0
8348,TRANSFER,12067.71,C892931811,48785.77,36718.06,M1577167234,6242.32,18310.03,0,0
8349,TRANSFER,13854.58,C1635772897,26760.89,12906.31,C1983025922,24029.44,37884.02,0,0
8350,TRANSFER,8877.11,C1756545962,38665.08,29787.97,C635281078,29487.28,38364.39,0,0
8351,TRANSFER,13722.88,C1331171737,47746.03,34023.15,C1563323185,25814.83,39537.71,0,0
8352,TRANSFER,4719.64,C1191118559,39858.69,35139.05,M1198106017,8555.88,13275.52,0,0
